"성별(1)","특성별(1)",특성별(2),2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021,2022,2022,2022
"성별(1)","특성별(1)",특성별(2),응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차
"여자","전체",19세이상(표준화),2904,54.7,1.3,2889,49.8,1.3,3318,46.4,1.2,3242,46.6,1.2,3362,44.0,1.2,3302,42.7,1.3,2965,43.0,1.2,2970,45.4,1.3,2765,50.7,1.4
"여자","연령별1",19-29세,348,64.1,3.1,333,60.8,2.8,378,56.4,3.0,368,63.9,3.0,395,57.1,3.0,348,55.1,3.2,389,53.5,2.9,341,54.2,3.2,320,67.6,2.7
"여자","연령별1",30-39세,504,57.8,2.6,425,48.3,2.9,600,47.4,2.2,476,43.6,2.4,476,45.8,2.8,477,39.0,2.6,406,45.1,2.9,349,48.9,3.0,341,50.5,3.0
"여자","연령별1",40-49세,504,56.9,2.4,519,54.0,2.2,602,45.0,2.3,597,46.6,2.3,625,42.8,2.3,613,42.9,2.2,523,41.7,2.3,493,45.9,2.7,484,50.7,2.8
"여자","연령별1",50-59세,572,52.6,2.4,608,44.2,2.3,626,46.0,2.2,639,43.0,2.1,671,39.2,2.2,673,41.9,2.3,554,39.5,2.4,579,40.8,2.7,487,45.9,2.9
"여자","연령별1",60-69세,500,42.7,2.8,504,44.9,2.7,545,41.0,2.6,592,37.1,2.5,585,36.6,2.5,603,34.5,2.4,599,36.8,2.4,598,41.1,2.4,602,38.3,2.6
"여자","연령별1",70세이상,476,29.1,2.2,500,24.2,2.3,567,23.9,2.1,570,22.0,2.1,610,20.5,2.0,588,28.6,2.3,494,22.3,2.1,610,19.4,2.0,531,24.4,2.3
"여자","연령별2",19-64세,2190,56.5,1.3,2153,51.7,1.4,2491,48.0,1.3,2392,47.6,1.2,2484,45.1,1.3,2438,43.6,1.4,2206,43.9,1.3,2063,46.2,1.5,1949,51.4,1.5
"여자","연령별2",65세이상,714,33.6,2.3,736,27.9,2.1,827,27.9,2.1,850,26.9,1.9,878,24.3,1.8,864,30.1,2.0,759,27.0,2.0,907,27.3,1.9,816,29.1,2.1
"여자","거주지역별",동,2385,55.3,1.3,2375,49.9,1.3,2681,46.2,1.3,2671,46.1,1.3,2778,43.7,1.3,2668,43.4,1.2,2393,43.2,1.2,2322,44.6,1.4,2193,47.9,1.4
"여자","거주지역별",읍면,519,38.7,4.1,514,34.0,3.5,637,34.5,3.3,571,30.4,3.1,584,24.2,2.4,634,28.3,3.1,572,26.9,2.9,648,29.4,2.9,572,37.5,4.2
